,f1,f2,f4,f25,f26,f27
5072,30,16,2,1,0,0
3779,54,14,2,1,0,0
6606,44,25,2,0,0,0
9627,47,39,4,0,6,6
6313,34,20,2,0,2,2
826,46,37,2,1,2,2
10686,69,13,2,1,2,0
3108,31,22,3,1,0,0
8396,50,16,2,0,0,0
3848,27,18,2,1,0,0
1524,59,20,3,0,4,0
8257,25,16,2,1,0,0
4616,148,31,2,1,16,0
10438,72,12,2,0,8,0
10422,44,37,2,0,0,0
7059,109,16,3,0,9,0
3255,59,21,2,1,4,0
1418,35,27,2,0,0,0
4247,294,34,3,1,54,0
75,57,38,4,1,1,1
369,50,10,1,0,0,0
2718,63,12,3,0,7,0
10904,62,12,2,0,1,0
6720,38,30,3,0,0,0
1462,31,22,2,1,0,0
7572,67,22,2,0,0,0
7482,30,23,2,0,0,0
11018,35,19,2,0,0,0
11105,101,28,3,0,12,0
1120,23,15,2,0,0,0
10863,27,14,2,0,0,0
1496,40,16,2,1,0,0
9825,27,16,2,0,0,0
8921,29,21,2,0,0,0
2358,49,6,2,0,0,0
5605,24,15,2,1,0,0
8888,33,16,2,1,0,0
8065,57,17,2,0,8,0
5212,18,11,1,0,0,0
4096,70,15,3,0,0,0
3458,75,16,2,1,0,0
1940,89,23,2,1,5,0
11023,24,15,2,1,0,0
11064,36,24,5,1,0,0
9131,59,42,2,1,0,0
5844,56,48,2,0,3,3
10511,84,28,3,1,4,0
9783,157,21,4,1,42,0
3032,31,22,2,1,0,0
6616,81,47,5,1,2,0
8519,60,17,3,0,0,0
3918,31,22,2,1,0,0
7126,90,20,3,0,1,0
9921,46,20,3,1,0,0
8263,132,16,3,1,5,0
11426,84,18,5,0,2,0
11415,83,13,2,0,4,0
5049,23,12,2,1,0,0
8255,42,16,2,1,0,0
6510,230,23,3,0,80,0
8827,31,14,1,0,0,0
5299,51,18,3,0,6,0
4521,48,20,3,1,0,0
4830,117,30,4,0,12,0
977,54,11,2,0,0,0
171,51,26,3,0,0,0
11334,72,40,4,1,6,6
2421,46,27,3,0,2,0
7192,94,20,3,0,22,0
8492,143,39,2,1,15,3
6499,49,17,1,0,0,0
7530,215,12,4,0,42,9
10772,115,22,3,0,0,0
9336,119,19,2,1,12,0
4159,76,50,4,0,9,0
2899,40,10,1,1,0,0
11305,54,26,4,0,4,4
2615,26,19,1,0,0,0
3204,33,24,2,1,0,0
6561,90,18,5,0,19,0
1560,13,6,1,0,1,1
10427,128,50,4,1,19,0
5811,21,12,2,1,0,0
4520,29,20,3,1,0,0
2650,128,50,4,1,28,0
10285,127,25,2,1,1,0
6771,85,10,2,1,15,0
2947,51,15,1,1,4,0
1049,89,14,2,1,8,0
11230,21,12,2,1,0,0
3956,65,26,2,0,6,0
3135,33,14,1,1,0,0
8004,39,30,2,1,0,0
7520,30,21,2,1,0,0
4258,69,15,4,0,8,0
3410,43,12,3,0,0,0
313,45,25,2,0,0,0
9022,33,22,1,0,0,0
9742,88,14,2,1,6,0
4156,39,16,2,1,0,0
11135,99,15,2,1,9,0
8628,129,26,2,1,4,0
1455,199,13,5,1,39,0
102,41,15,2,1,0,0
11210,124,15,2,1,24,0
4092,40,18,3,0,1,0
10211,43,8,2,0,1,1
3286,40,32,2,0,0,0
1421,27,16,2,0,0,0
6663,54,16,2,0,0,0
10446,38,15,3,0,3,0
7688,128,50,4,1,16,0
72,67,15,2,0,0,0
5741,41,33,2,0,5,5
5121,15,8,1,0,0,0
3586,75,16,2,0,0,0
933,99,25,4,0,1,0
10418,31,22,2,1,0,0
2107,81,27,2,0,18,0
1079,27,11,1,0,0,0
8216,118,42,4,0,22,0
4728,74,13,3,1,4,0
5665,127,50,4,1,23,0
1918,32,11,2,0,0,0
10922,46,16,1,0,0,0
1138,52,16,2,1,0,0
3003,94,20,3,1,7,0
2598,56,19,1,0,0,0
10761,45,12,3,0,0,0
1147,42,15,2,0,0,0
4229,91,16,1,0,0,0
7320,40,17,2,1,0,0
2701,45,18,2,1,0,0
4580,23,14,2,1,0,0
8528,126,16,2,0,13,0
2607,41,20,2,0,0,0
11385,26,19,2,0,1,1
8576,125,17,4,0,0,0
1170,68,42,4,0,15,0
7290,61,17,1,1,0,0
6758,302,26,5,1,128,8
5405,207,27,3,1,60,0
5838,32,16,1,1,0,0
9298,23,7,1,1,1,0
7932,77,15,3,1,12,0
416,129,54,5,0,20,0
7504,47,22,3,1,0,0
6977,67,19,3,1,0,0
6797,29,22,2,0,0,0
5658,20,12,1,0,0,0
3170,40,16,2,1,4,0
6882,33,8,1,0,0,0
4106,74,23,3,1,0,0
2326,41,22,2,0,0,0
793,21,14,1,0,0,0
3205,39,19,2,0,0,0
10500,62,22,3,0,0,0
2830,32,19,2,1,0,0
146,48,27,3,0,0,0
10330,73,17,2,1,0,0
5759,34,26,2,0,0,0
5895,45,20,2,0,0,0
8875,32,8,1,1,1,0
5503,91,13,2,0,24,0
3161,60,20,3,0,8,0
3861,48,24,3,0,0,0
10111,29,15,1,1,0,0
2553,70,18,3,1,0,0
9150,21,12,1,0,0,0
5424,115,53,6,0,4,0
8446,24,16,2,0,0,0
7457,136,32,5,1,13,13
3061,20,11,2,1,1,1
8197,98,15,1,0,47,0
8254,42,17,3,1,1,1
841,41,18,2,1,0,0
136,46,37,6,1,4,4
4519,19,10,2,1,0,0
5122,119,42,4,0,26,0
8167,59,15,1,1,0,0
4715,76,21,2,0,6,0
8589,121,53,8,0,24,5
7351,56,16,2,1,0,0
8204,72,54,2,1,0,0
4593,415,16,2,0,51,0
4005,22,14,2,0,0,0
2991,56,20,3,0,0,0
472,126,61,3,0,39,20
5666,33,14,2,1,4,2
6406,34,25,2,1,0,0
3563,129,54,5,0,22,0
7200,29,21,3,1,0,0
1802,57,35,2,0,1,1
6741,68,17,1,0,0,0
8899,81,19,2,0,17,0
390,101,15,2,1,11,0
4012,19,11,1,0,0,0
3057,101,17,5,1,6,0
1456,31,18,2,0,6,6
680,21,12,2,1,0,0
2177,61,12,1,0,0,0
7098,28,19,2,1,0,0
11338,80,25,3,0,6,0
8927,74,18,2,0,0,0
2276,47,16,2,1,0,0
3425,50,16,2,0,4,0
11293,60,13,2,0,0,0
5845,55,13,3,1,6,0
4400,29,10,2,0,0,0
904,28,19,2,1,0,0
9228,37,18,4,0,0,0
140,101,6,2,1,0,0
7959,24,15,2,1,0,0
4748,44,18,2,0,0,0
1123,51,17,4,0,6,0
11198,52,22,2,0,3,0
3432,21,13,3,0,0,0
6155,43,14,3,0,6,0
1173,32,11,1,0,0,0
5171,64,15,2,0,7,1
4061,94,24,2,1,9,0
3415,20,11,2,1,0,0
417,42,34,2,0,5,5
3028,46,27,3,0,0,0
1538,106,17,3,0,0,0
5807,37,16,2,1,6,0
7815,29,21,2,0,6,6
6974,35,27,2,1,0,0
9608,55,21,2,1,0,0
7925,23,14,2,1,0,0
1404,25,16,2,1,2,2
8910,16,4,1,0,0,0
6194,31,16,2,0,0,0
9265,102,15,1,0,17,0
9574,30,21,2,1,0,0
9767,48,41,6,0,0,0
5005,36,21,2,0,0,0
7437,56,24,3,0,0,0
7081,24,16,2,0,1,1
4283,38,19,3,0,0,0
9158,25,16,2,1,0,0
602,101,24,2,0,0,0
434,51,32,2,0,0,0
8687,66,16,2,0,7,0
5703,49,26,3,0,0,0
8182,74,31,4,1,6,0
1215,43,20,2,1,2,0
4317,59,18,2,0,0,0
8395,120,42,4,1,15,0
8045,30,22,2,0,0,0
4980,47,16,2,0,0,0
1854,38,29,3,1,0,0
2467,171,18,4,0,52,0
4097,29,22,2,0,0,0
1424,19,11,2,0,0,0
3421,53,16,3,0,0,0
11043,25,16,3,1,0,0
6121,73,14,4,1,4,0
2584,22,14,2,0,0,0
4048,46,16,2,1,0,0
2574,27,19,2,0,0,0
10650,30,21,2,1,0,0
4268,118,42,4,1,24,0
3888,85,11,2,0,2,0
783,32,24,2,1,4,4
1695,30,21,2,1,0,0
3276,50,15,2,0,0,0
6275,42,34,2,0,0,0
11368,36,18,2,0,0,0
4739,46,18,2,1,0,0
2197,82,20,3,0,3,0
2978,58,14,3,0,5,0
10166,36,27,2,1,11,11
1634,83,19,3,0,0,0
6993,86,19,4,0,36,0
21,66,16,2,1,0,0
8656,28,13,1,0,0,0
7306,74,25,2,0,0,0
6631,127,50,4,1,21,0
8599,59,13,2,0,0,0
7612,22,15,2,0,0,0
6887,20,7,1,1,0,0
5679,92,22,2,1,8,0
10034,59,22,2,0,0,0
1703,61,19,4,0,4,0
4272,18,10,1,0,0,0
5084,37,28,2,1,0,0
6041,128,50,4,1,19,0
8148,125,50,4,1,24,0
642,29,20,2,1,0,0
1851,33,22,2,0,0,0
10538,32,20,2,0,0,0
2131,86,19,3,0,2,0
2997,43,14,3,0,6,0
9544,33,20,2,1,0,0
2288,36,27,2,1,0,0
3978,34,27,2,0,0,0
10856,49,14,1,1,0,0
7821,96,18,3,1,10,0
2417,33,26,2,0,0,0
4775,50,16,3,0,4,0
3585,53,24,3,0,0,0
3917,58,50,5,0,4,4
10910,39,26,2,0,2,2
644,78,16,2,0,7,0
993,45,20,2,0,0,0
4054,57,20,1,0,2,0
8943,51,11,2,0,1,0
1612,39,30,2,1,0,0
9321,37,14,2,1,6,1
5626,154,31,4,1,27,10
7860,36,21,3,0,0,0
297,35,13,3,0,0,0
10386,67,14,3,1,4,0
9869,27,19,2,0,0,0
4411,127,50,4,1,26,0
6432,51,15,3,0,1,1
10399,97,19,3,0,20,0
4823,29,21,2,1,0,0
4198,89,17,3,1,10,0
11321,57,16,2,0,10,0
1669,56,16,3,0,14,0
4008,83,28,4,1,9,0
9415,27,19,2,0,0,0
11139,37,28,2,1,2,2
11008,25,18,2,0,0,0
8591,33,24,2,1,0,0
10435,77,23,1,0,27,0
1655,45,12,1,0,0,0
11090,57,18,2,0,0,0
8428,59,31,5,0,10,10
5901,72,23,3,0,2,0
971,51,14,2,0,0,0
10080,41,21,2,1,0,0
8495,109,19,2,0,0,0
10592,35,26,2,1,0,0
6953,27,9,2,0,8,0
5293,27,18,2,1,0,0
9125,70,19,4,0,4,0
5431,80,34,3,0,6,0
9351,84,13,3,0,0,0
8171,425,16,24,0,17,0
2838,28,20,2,0,0,0
6706,46,18,2,0,0,0
4479,25,9,2,0,0,0
583,46,17,3,1,1,1
6239,59,31,2,0,0,0
10807,48,21,3,0,0,0
10075,43,14,3,0,6,0
5460,77,23,1,0,23,0
8272,27,18,2,1,0,0
10559,76,16,1,0,0,0
221,102,15,1,0,20,0
8564,27,18,2,1,0,0
6420,25,16,2,1,0,0
10608,33,24,3,1,0,0
10512,99,14,2,1,3,0
6466,23,14,2,1,0,0
3513,42,14,3,0,5,0
358,54,22,3,0,0,0
896,83,21,2,1,0,0
9768,145,32,3,1,8,0
5919,359,16,22,0,7,0
1451,44,14,3,0,7,0
11342,25,16,1,1,0,0
6066,53,36,5,0,6,6
5794,44,15,3,0,0,0
8323,42,13,3,0,18,10
587,52,16,3,0,0,0
10027,48,16,2,1,0,0
2461,65,26,3,0,0,0
1681,113,24,3,0,18,0
8429,28,20,2,0,0,0
631,24,15,2,1,0,0
9663,33,11,2,1,0,0
3035,83,21,7,0,12,0
7164,49,21,2,0,0,0
2970,61,18,2,1,0,0
3438,62,27,3,0,0,0
9364,58,26,3,0,0,0
2028,89,17,5,1,4,0
555,38,7,1,1,0,0
10280,32,23,2,1,0,0
610,39,17,2,0,0,0
4192,107,19,2,0,20,0
918,40,26,4,1,2,2
9698,43,28,4,0,10,10
4516,71,20,2,0,3,0
4507,38,30,2,0,0,0
5713,23,14,2,1,0,0
9003,60,20,4,0,0,0
4722,38,30,3,0,0,0
3549,69,11,1,0,0,0
726,71,22,3,0,0,0
561,81,27,2,0,24,0
7214,74,28,2,0,25,1
7136,40,21,2,1,0,0
8284,25,17,2,0,0,0
7885,42,17,3,0,0,0
685,78,69,4,1,9,9
2118,22,14,2,0,0,0
8029,68,28,5,0,22,9
8658,74,17,1,1,8,0
10400,53,45,2,0,0,0
465,22,14,3,0,11,11
2746,105,22,4,1,18,0
7147,49,31,2,0,0,0
7863,31,18,2,0,0,0
3245,34,17,2,0,7,1
8059,29,22,2,0,0,0
7599,68,42,5,0,4,4
8391,26,15,2,0,0,0
6508,43,25,2,0,0,0
4854,62,22,3,0,0,0
4729,27,19,2,0,0,0
8236,38,17,2,1,0,0
10115,123,46,5,1,23,0
9275,40,16,3,0,0,0
2247,60,27,3,0,0,0
3760,59,33,8,1,0,0
2891,44,27,2,0,0,0
10573,50,23,3,0,0,0
10746,26,17,2,1,0,0
6525,92,15,3,0,23,0
7643,24,15,3,1,0,0
9119,46,28,4,0,9,9
5914,123,23,9,1,10,2
10353,36,28,3,0,0,0
6093,32,23,2,1,3,3
3837,43,10,1,1,0,0
1638,78,22,2,1,6,3
7943,50,9,2,0,0,0
5313,45,25,3,0,6,6
2564,20,11,2,1,0,0
5583,86,15,3,0,8,0
1576,46,11,3,0,7,3
1003,105,20,5,1,5,0
7563,66,19,2,0,0,0
6982,49,36,2,1,1,0
9370,95,17,2,0,5,0
3268,67,18,1,0,7,0
689,44,27,2,0,0,0
5903,32,12,1,0,0,0
4273,43,15,2,1,3,0
3952,21,13,2,0,0,0
3769,31,22,2,1,0,0
2345,91,18,2,0,21,0
4424,32,22,2,0,0,0
5149,112,12,3,0,1,1
1991,78,21,2,0,0,0
11203,45,12,3,0,1,0
9309,35,12,2,0,0,0
635,40,33,2,0,0,0
6895,127,50,4,1,18,0
4759,71,31,3,0,0,0
1749,48,24,3,0,2,2
6523,57,15,2,0,0,0
7144,22,13,2,1,0,0
1277,26,18,2,0,0,0
3627,40,25,2,0,0,0
4883,27,19,2,0,0,0
6858,64,13,1,0,2,0
6043,58,16,1,0,0,0
1253,33,26,2,0,0,0
1653,32,17,1,1,0,0
8315,70,21,2,0,0,0
5076,99,15,2,1,9,0
2654,39,13,2,0,0,0
3576,24,16,2,0,0,0
9479,40,27,2,0,0,0
3190,61,21,4,0,6,0
11277,123,46,5,1,13,0
5603,22,14,1,0,0,0
7675,22,13,2,1,0,0
11027,29,21,3,0,0,0
1414,66,15,1,1,7,0
5984,60,35,2,0,1,1
3526,66,28,2,0,0,0
1378,64,19,3,0,0,0
3971,44,35,2,1,0,0
3609,31,23,1,0,0,0
10241,71,35,2,0,10,0
1699,52,25,2,0,15,2
1071,243,37,2,1,48,2
6862,24,16,2,0,0,0
111,56,15,2,0,6,0
9023,43,16,2,0,1,1
7862,33,25,2,0,2,2
8826,54,26,3,1,6,0
5053,30,11,1,1,0,0
4480,33,26,2,0,0,0
10664,25,16,1,1,0,0
7560,38,31,2,0,0,0
11148,24,16,3,0,0,0
1513,54,16,2,1,0,0
7877,35,18,2,1,0,0
11365,267,25,3,0,33,0
7050,70,38,4,1,0,0
11278,30,21,2,1,0,0
10258,40,20,3,1,1,0
5934,73,17,1,0,7,0
3604,38,16,2,0,0,0
7243,59,22,1,1,2,2
11168,69,27,2,1,26,0
9719,255,17,3,1,84,0
7335,67,14,1,0,27,0
5610,39,30,3,1,0,0
1052,68,37,5,1,6,6
10029,25,18,2,0,0,0
364,47,13,2,0,0,0
10162,26,14,2,1,0,0
8690,37,29,2,0,0,0
7120,32,23,2,1,0,0
7809,57,16,2,1,0,0
4554,46,38,2,0,3,3
126,127,50,4,1,20,0
10663,81,27,2,0,20,0
1815,30,21,2,1,0,0
2,126,50,4,1,19,0
7507,71,13,3,1,0,0
11328,126,50,4,0,28,0
4133,54,18,3,0,0,0
4860,57,35,3,0,0,0
8069,63,24,2,1,0,0
3514,68,37,5,0,6,6
3642,52,21,2,1,4,0
2569,27,19,3,0,0,0
2342,15,7,1,0,0,0
4849,79,12,4,0,5,2
1188,66,21,3,0,0,0
8967,34,25,3,1,0,0
8452,57,15,3,1,0,0
9764,54,20,3,1,0,0
8920,40,21,2,0,0,0
37,41,34,2,0,0,0
8225,73,10,1,0,24,0
9273,25,16,2,1,0,0
4994,27,18,3,1,0,0
9481,41,20,3,1,0,0
450,124,46,5,1,22,0
10181,47,33,4,0,3,3
9333,26,17,3,1,0,0
2300,28,19,2,1,0,0
1366,143,64,3,0,6,6
6364,25,16,2,1,0,0
2151,147,24,2,0,36,0
384,238,17,3,1,75,0
3419,37,16,2,0,0,0
8405,334,38,3,1,84,0
1933,24,15,2,1,0,0
6054,33,25,2,0,0,0
7992,40,26,2,0,1,0
4638,140,15,3,0,4,0
6714,95,12,2,1,0,0
2384,66,23,3,0,7,0
2002,39,30,2,1,0,0
8269,32,20,2,1,0,0
11351,31,23,2,0,0,0
3492,32,16,1,0,0,0
6158,33,24,2,1,0,0
11032,30,14,3,0,1,1
5760,72,23,2,0,14,0
6223,121,46,5,1,20,0
8460,124,19,3,0,17,0
9967,30,21,2,1,0,0
7843,96,20,4,0,27,13
7998,25,18,2,0,0,0
7377,29,20,2,1,0,0
1031,34,25,2,1,0,0
5220,24,16,2,0,0,0
9911,127,50,4,1,17,0
5754,142,32,2,0,9,0
5683,62,10,1,0,20,0
2059,33,12,2,0,7,0
3783,38,15,2,0,0,0
7411,33,17,2,1,4,0
943,53,17,2,0,0,0
951,27,19,2,0,0,0
9401,59,21,3,1,0,0
3223,28,19,2,1,0,0
10083,37,13,1,1,1,1
6786,34,26,2,0,0,0
7790,60,18,2,0,0,0
9288,44,12,3,0,1,0
5360,45,29,2,0,22,15
10352,49,22,2,0,0,0
6459,54,23,2,0,1,0
9175,118,21,5,1,11,0
1548,36,16,2,1,0,0
5222,98,15,1,0,47,0
6219,83,31,3,1,0,0
6594,22,15,2,0,0,0
2272,80,13,3,0,0,0
3331,25,9,1,1,4,0
8587,55,18,2,1,0,0
2237,51,15,2,1,3,0
10756,64,11,2,0,0,0
2336,32,11,1,1,0,0
5815,28,20,2,0,0,0
1114,137,22,3,0,0,0
9189,60,15,2,0,0,0
3085,86,17,4,1,0,0
4163,43,12,1,0,1,0
7751,47,15,3,0,0,0
5106,58,50,2,0,0,0
5200,48,35,2,1,1,0
1907,41,32,2,1,1,1
3690,65,19,2,0,8,0
8121,61,23,3,0,2,0
10433,38,29,2,1,0,0
4852,80,13,3,1,13,0
47,51,32,2,0,0,0
3705,35,27,4,0,0,0
5992,73,11,1,0,6,0
10163,95,17,3,0,0,0
6683,27,18,2,1,0,0
1464,181,28,3,0,23,0
2635,31,23,2,0,0,0
10632,132,16,3,1,4,0
3695,37,29,2,0,0,0
7083,107,27,7,0,4,0
9153,254,37,2,0,45,3
5981,41,24,3,0,2,2
3867,68,21,5,0,0,0
1546,47,18,1,0,0,0
4176,147,30,6,1,21,0
6462,63,18,2,0,1,0
7984,32,16,2,1,0,0
3984,33,26,2,0,1,1
1356,59,21,2,0,4,0
2492,31,14,3,1,0,0
4232,26,17,2,1,0,0
342,41,12,2,0,2,0
639,24,16,3,0,0,0
3734,27,18,2,1,0,0
4548,70,32,2,0,3,0
7193,26,9,2,0,1,0
5536,32,24,2,0,0,0
10656,70,11,3,1,0,0
3503,24,15,2,1,0,0
7413,77,16,3,0,0,0
6696,188,24,4,0,35,2
214,41,16,2,1,0,0
4316,39,20,2,0,0,0
6277,39,16,1,0,4,0
3677,70,16,2,1,10,0
6770,45,15,2,0,0,0
1299,52,23,3,0,0,0
5323,80,12,4,0,10,9
4847,58,21,4,0,2,2
1582,60,24,2,0,10,0
6109,41,13,2,0,0,0
10333,179,41,3,0,9,0
2603,143,24,3,0,12,0
2943,56,39,5,0,1,1
8615,25,18,2,0,0,0
3071,50,16,2,1,0,0
7692,125,16,1,0,7,0
382,36,27,2,1,0,0
6185,45,26,2,0,7,0
8079,21,6,1,0,3,0
6365,126,38,2,1,0,0
5283,88,14,2,0,0,0
901,77,24,3,1,4,0
9831,41,32,2,1,0,0
6153,86,23,3,1,10,0
7304,140,10,3,0,0,0
8140,39,22,2,0,0,0
2042,29,21,2,0,0,0
6319,64,29,3,0,0,0
1000,35,27,1,0,0,0
264,32,23,1,1,0,0
821,21,13,3,0,10,10
10278,82,23,3,0,5,0
2511,51,43,3,0,5,5
10215,49,31,4,0,10,10
8796,38,13,1,0,0,0
5757,33,25,2,0,0,0
5599,79,34,1,0,0,0
7282,46,13,1,0,0,0
8032,74,20,4,0,1,0
1324,30,23,1,0,0,0
3821,32,23,2,1,0,0
9062,38,16,2,0,0,0
9326,43,15,2,1,3,0
8959,38,25,2,1,8,8
1514,31,23,2,0,0,0
1719,54,24,2,0,0,0
1694,56,20,3,0,6,0
6682,49,13,3,1,0,0
4325,35,15,2,1,3,0
4556,51,19,1,1,7,0
1726,20,11,2,1,0,0
9429,26,17,2,1,0,0
2956,41,15,2,1,0,0
2283,34,25,2,1,0,0
1192,36,14,4,0,0,0
1355,48,18,2,0,0,0
10762,33,22,2,0,0,0
9756,37,16,2,0,0,0
6241,54,17,3,0,13,0
1836,25,16,2,1,0,0
1896,41,32,2,1,0,0
10173,24,15,2,1,0,0
8951,76,29,5,1,2,2
3191,126,61,3,0,47,22
10354,58,40,4,0,5,3
4699,20,12,1,0,0,0
7761,55,19,1,0,5,0
4029,15,8,1,0,0,0
123,73,18,1,0,25,0
10610,51,43,3,0,10,10
10199,26,15,3,0,12,12
4171,54,16,3,0,0,0
10868,99,15,2,1,9,0
7889,80,34,4,1,10,0
11024,46,20,3,0,0,0
4723,36,28,3,0,0,0
5537,159,19,3,0,5,0
8947,26,19,2,0,1,1
10581,31,19,2,1,0,0
10916,28,11,2,0,1,0
11170,77,23,1,0,20,0
4535,17,10,1,0,0,0
7847,43,14,3,0,6,0
10032,40,14,1,0,4,0
1175,66,16,2,1,6,0
894,45,17,3,0,0,0
10496,20,12,2,0,0,0
9516,41,12,2,0,0,0
9021,259,27,15,1,62,0
2398,41,19,3,0,0,0
4405,24,16,2,0,0,0
1833,77,23,1,0,20,0
10090,44,36,2,0,0,0
3663,49,24,2,0,2,0
3367,113,15,2,1,9,0
1112,50,21,2,0,3,0
8373,70,29,2,0,18,0
4877,72,15,3,1,13,0
6730,51,32,3,0,1,1
4955,48,27,2,0,2,0
1609,106,18,8,0,16,0
7463,144,25,3,0,46,0
7856,42,29,2,1,0,0
10552,41,20,3,1,0,0
5539,37,30,2,0,1,1
7779,66,19,3,0,0,0
10369,32,23,3,1,0,0
9833,51,21,2,0,3,0
4179,31,20,1,1,0,0
9969,68,42,4,0,11,0
174,52,25,2,0,3,1
3176,28,19,2,1,0,0
1005,49,42,4,0,0,0
1592,18,11,2,0,0,0
4460,28,19,2,1,0,0
5797,55,22,2,0,0,0
5554,57,20,3,1,0,0
10852,26,17,2,1,0,0
10009,44,16,2,1,0,0
7884,39,18,3,1,0,0
4987,40,14,2,0,1,0
8427,56,15,4,0,1,1
7373,44,30,4,1,2,2
9184,44,16,2,1,0,0
10764,34,25,3,1,0,0
1910,61,18,2,1,5,0
5846,23,14,2,1,0,0
5719,31,22,2,1,0,0
11255,38,11,2,0,1,1
7826,33,26,2,0,1,1
10974,33,15,3,0,0,0
1317,37,17,3,0,1,0
6539,44,22,2,0,2,2
7477,33,26,2,0,0,0
6812,48,17,2,1,0,0
3406,77,23,1,0,20,0
5098,27,19,2,0,0,0
3825,72,19,4,1,0,0
10334,53,23,3,0,0,0
500,110,13,2,1,6,0
6901,39,31,3,0,3,3
11151,34,16,2,0,1,0
4223,25,12,1,1,0,0
7937,44,13,2,1,0,0
3854,46,21,2,0,0,0
703,123,46,5,1,28,0
7561,35,26,2,1,0,0
4665,62,18,2,1,3,0
10348,30,21,2,1,0,0
7229,40,31,3,1,3,3
557,27,19,2,0,0,0
9795,53,16,3,0,0,0
5083,88,18,2,1,5,0
10971,67,23,3,0,10,0
714,34,25,2,1,0,0
7641,64,16,2,0,0,0
4806,63,14,2,1,2,0
6921,131,15,3,0,28,0
1411,33,25,3,0,9,9
9261,27,18,2,1,0,0
3291,22,14,1,0,0,0
4981,60,16,1,0,3,3
3413,51,19,2,0,0,0
6276,49,22,3,1,0,0
1731,36,27,2,1,0,0
7757,58,16,2,1,0,0
9177,90,11,4,0,0,0
6489,69,18,3,1,0,0
3455,50,17,3,0,0,0
10545,37,16,1,0,0,0
10824,63,55,3,0,0,0
5112,31,23,2,0,0,0
5625,199,10,3,0,20,0
3981,32,23,2,1,6,6
4102,20,11,2,1,0,0
8036,35,27,2,1,4,4
9948,42,27,4,1,1,1
6826,60,16,3,1,0,0
10709,67,18,2,0,5,0
3189,56,21,2,0,0,0
6545,26,19,2,0,0,0
5650,73,28,4,1,6,0
5985,124,50,4,0,20,0
10144,18,11,2,0,0,0
8668,48,15,2,1,0,0
6885,50,28,2,0,0,0
5902,36,20,2,1,0,0
1996,28,20,2,0,1,1
5209,66,28,3,0,0,0
8787,31,23,2,0,0,0
10838,83,14,4,1,4,0
3602,19,12,2,0,0,0
195,65,16,2,1,0,0
10629,27,0,1,0,0,0
9861,32,15,2,1,0,0
8047,34,22,2,0,0,0
1873,29,13,1,0,0,0
3112,126,50,4,0,15,0
10567,21,14,2,0,0,0
8917,72,31,2,0,0,0
4547,23,16,3,0,0,0
2009,44,21,2,0,1,0
7669,50,13,3,0,1,0
9084,78,15,2,0,0,0
8319,41,16,2,1,0,0
7199,47,11,3,1,0,0
8283,46,23,2,0,0,0
1184,24,15,1,1,3,3
3453,28,19,2,1,0,0
9078,50,19,3,1,6,0
3725,61,21,2,1,0,0
5045,81,16,3,1,1,0
7297,42,19,3,0,0,0
2757,31,15,2,0,0,0
10213,20,12,2,0,0,0
5181,174,43,2,1,19,6
10830,45,15,2,1,0,0
8222,28,19,2,1,0,0
7965,396,68,19,0,74,11
6058,41,11,2,1,3,1
7578,18,10,1,0,0,0
9884,41,15,3,0,7,4
5176,120,15,2,0,23,0
5521,35,17,2,1,0,0
8803,40,31,3,1,0,0
8175,49,16,2,0,0,0
2125,82,26,3,0,5,2
10509,32,25,2,0,3,3
8491,58,18,2,0,0,0
576,128,50,4,1,21,0
3330,49,12,2,1,4,0
4218,44,21,3,0,1,0
8425,149,33,5,0,18,0
508,31,24,2,0,1,1
10007,126,50,4,0,23,0
10304,50,16,3,0,1,0
3181,22,13,2,1,1,1
7280,80,13,1,1,0,0
5127,64,14,3,1,13,0
5305,126,61,3,0,36,15
3092,53,20,3,0,0,0
5979,20,11,1,1,0,0
6574,59,26,3,0,3,3
1365,92,23,3,1,11,0
9638,33,16,2,1,0,0
9302,31,23,2,0,0,0
7777,77,23,1,0,19,0
4811,52,20,3,0,0,0
1222,77,8,2,0,3,0
1594,24,16,2,0,0,0
7570,17,8,1,1,0,0
5732,56,20,3,0,0,0
9307,41,18,4,0,0,0
7787,131,54,5,0,23,0
5564,73,42,4,0,1,1
7148,27,20,2,0,0,0
6324,25,16,1,1,3,3
8109,47,15,2,0,2,0
10039,33,9,1,0,1,0
9303,55,23,3,1,15,0
673,28,21,2,0,0,0
5263,38,13,2,0,0,0
446,40,33,2,0,0,0
8999,36,28,3,0,0,0
19,27,19,2,0,4,4
7891,30,22,2,0,0,0
3404,41,18,2,1,0,0
9231,154,38,5,0,24,6
1469,30,22,2,0,6,6
3835,23,15,2,0,0,0
5420,102,14,4,1,13,0
5189,40,19,2,0,0,0
4201,46,30,2,0,2,0
10329,74,19,3,0,0,0
1904,236,15,2,0,88,0
5953,63,15,2,0,0,0
10571,225,21,2,0,44,0
1605,22,15,2,0,0,0
1745,23,14,2,1,0,0
3886,80,27,3,1,26,0
4343,117,42,4,0,26,0
6764,126,50,4,0,15,0
5259,53,44,4,1,9,9
8015,64,17,4,1,0,0
4455,131,54,5,0,16,0
6769,49,18,2,1,0,0
9926,83,20,3,1,1,0
229,39,20,2,1,0,0
7849,45,8,3,0,0,0
2226,42,16,3,0,0,0
8084,98,19,2,0,25,0
859,101,25,2,0,0,0
11245,24,15,2,1,0,0
153,80,20,4,0,0,0
4842,36,16,2,0,0,0
