,f1,f2,f4,f25,f26,f27
997,49,9,1,1,2,2
998,115,23,2,1,8,0
999,20,12,2,0,0,0
1000,35,27,1,0,0,0
1001,59,18,2,0,1,0
1002,70,23,2,0,4,0
1003,105,20,5,1,5,0
1004,92,22,1,0,28,0
1005,49,42,4,0,0,0
1006,63,25,3,0,0,0
1007,62,20,3,0,6,0
1008,38,20,3,0,0,0
1009,34,26,3,0,0,0
1010,67,21,3,0,0,0
1011,19,12,2,0,0,0
1012,66,44,2,0,9,9
1013,75,15,3,1,0,0
1014,117,78,5,0,22,10
1015,22,15,1,0,0,0
1016,91,19,2,1,2,0
1017,63,16,3,0,6,0
1018,128,50,4,1,23,0
1019,52,39,2,0,1,1
1020,15,8,1,0,0,0
1021,41,16,2,1,0,0
1022,35,14,2,0,0,0
1023,32,21,2,0,0,0
1024,25,10,1,1,1,0
1025,50,16,2,1,0,0
1026,33,24,2,1,0,0
1027,83,16,1,0,34,0
1028,23,15,2,0,0,0
1029,73,16,2,1,8,0
1030,18,11,1,0,0,0
1031,34,25,2,1,0,0
1032,40,12,1,1,0,0
1033,29,15,1,0,2,0
1034,119,42,4,0,26,0
1035,82,16,2,1,9,0
1036,47,39,2,0,4,4
1037,27,19,2,0,0,0
1038,44,14,3,0,7,0
1039,49,30,3,0,0,0
1040,67,21,2,0,0,0
1041,28,10,4,0,7,7
1042,49,13,1,1,2,0
1043,29,21,2,0,0,0
1044,159,19,3,0,5,0
1045,21,12,1,1,0,0
1046,197,14,2,0,80,0
1047,126,50,4,0,20,0
1048,25,16,2,1,0,0
1049,89,14,2,1,8,0
1050,76,32,3,0,0,0
1051,29,20,2,1,0,0
1052,68,37,5,1,6,6
1053,40,23,3,0,3,3
1054,54,21,3,1,0,0
1055,37,28,2,1,4,4
1056,28,19,2,1,0,0
1057,44,17,2,0,0,0
1058,128,50,4,1,15,0
1059,36,16,2,1,0,0
1060,35,14,2,0,0,0
1061,47,39,3,0,0,0
1062,40,31,2,1,0,0
1063,33,24,2,1,0,0
1064,28,12,1,1,0,0
1065,27,19,2,0,0,0
1066,39,30,2,1,0,0
1067,40,13,2,0,1,0
1068,29,16,2,0,0,0
1069,27,18,3,1,0,0
1070,25,16,2,1,0,0
1071,243,37,2,1,48,2
1072,50,20,3,1,6,0
1073,30,14,2,1,0,0
1074,60,26,2,0,0,0
1075,72,39,5,0,4,4
1076,77,23,1,0,21,0
1077,30,21,2,1,0,0
1078,34,27,2,0,1,1
1079,27,11,1,0,0,0
1080,35,27,2,0,0,0
1081,40,32,2,0,0,0
1082,32,24,2,0,0,0
1083,47,38,4,1,0,0
1084,98,26,2,0,25,0
1085,22,13,1,1,0,0
1086,66,30,1,0,0,0
1087,32,14,1,1,0,0
1088,20,12,3,0,9,9
1089,21,13,2,0,4,4
1090,48,19,3,1,0,0
1091,51,34,5,0,5,5
1092,34,19,2,1,0,0
1093,62,31,2,0,0,0
1094,57,19,3,0,0,0
1095,83,15,3,0,0,0
1096,33,25,3,1,0,0
1097,29,13,2,1,0,0
1098,24,15,2,1,0,0
1099,23,15,2,0,0,0
1100,53,23,2,1,2,0
1101,23,15,2,0,0,0
1102,34,25,2,1,0,0
1103,62,23,4,0,9,0
1104,68,59,4,1,6,6
1105,55,16,2,1,0,0
1106,59,17,3,0,0,0
1107,157,41,5,0,18,0
1108,53,41,3,0,0,0
1109,23,15,2,0,0,0
1110,51,20,3,1,6,0
1111,41,13,1,1,0,0
1112,50,21,2,0,3,0
1113,57,44,5,0,0,0
1114,137,22,3,0,0,0
1115,26,17,2,1,0,0
1116,126,50,4,1,14,0
1117,76,44,5,1,1,1
1118,43,16,2,1,0,0
1119,25,17,2,0,0,0
1120,23,15,2,0,0,0
1121,57,13,3,0,2,0
1122,59,31,5,0,0,0
1123,51,17,4,0,6,0
1124,42,21,2,0,0,0
1125,127,50,4,1,16,0
1126,72,18,3,1,0,0
1127,88,16,8,0,1,0
1128,49,23,2,0,0,0
1129,19,12,2,0,0,0
1130,29,20,2,1,0,0
1131,46,14,3,0,0,0
1132,132,28,3,0,6,0
1133,28,17,2,0,0,0
1134,48,15,2,0,0,0
1135,81,18,3,0,1,0
1136,76,9,2,0,0,0
1137,42,17,2,0,0,0
1138,52,16,2,1,0,0
1139,42,25,2,0,0,0
1140,56,30,2,0,7,3
1141,28,20,2,0,0,0
1142,23,14,2,1,0,0
1143,37,16,2,1,6,0
1144,65,33,2,0,0,0
1145,132,16,3,1,6,0
1146,31,22,2,1,0,0
1147,42,15,2,0,0,0
1148,109,45,8,1,17,17
1149,117,42,4,0,19,0
1150,18,11,2,0,0,0
1151,38,30,2,0,0,0
1152,339,30,4,0,53,0
1153,118,42,4,0,23,0
1154,24,16,2,0,0,0
1155,48,18,2,0,2,0
1156,26,17,2,1,0,0
1157,82,18,3,0,8,0
1158,51,18,3,1,0,0
1159,52,16,2,0,6,0
1160,40,14,3,0,0,0
1161,68,26,3,0,0,0
1162,48,12,1,1,0,0
1163,31,17,2,0,0,0
1164,108,16,2,1,44,0
1165,25,17,2,0,0,0
1166,21,6,1,0,3,0
1167,24,15,1,1,0,0
1168,26,18,2,0,0,0
1169,38,20,3,0,0,0
1170,68,42,4,0,15,0
1171,73,14,3,0,11,0
1172,34,6,2,0,3,0
1173,32,11,1,0,0,0
1174,40,18,3,0,0,0
1175,66,16,2,1,6,0
1176,123,46,5,1,19,0
1177,132,16,3,1,5,0
1178,26,17,2,1,0,0
1179,125,50,4,1,14,0
1180,75,18,3,1,0,0
1181,66,21,4,0,0,0
1182,30,18,1,0,0,0
1183,59,21,2,1,0,0
1184,24,15,1,1,3,3
1185,28,19,2,1,0,0
1186,20,11,1,1,0,0
1187,46,18,1,1,0,0
1188,66,21,3,0,0,0
1189,100,17,3,0,7,0
1190,56,23,3,0,0,0
1191,32,10,2,0,0,0
1192,36,14,4,0,0,0
1193,103,15,1,0,16,0
1194,116,42,4,0,19,0
1195,60,18,2,0,0,0
1196,32,25,2,0,2,2
1197,32,8,1,0,0,0
1198,130,29,2,1,3,0
1199,108,17,3,0,0,0
1200,51,37,4,1,6,6
1201,459,23,5,1,220,0
1202,21,6,1,1,1,0
1203,30,21,2,1,0,0
1204,56,19,4,0,0,0
1205,186,29,5,1,20,0
1206,56,48,4,0,0,0
1207,106,20,2,1,7,0
1208,55,14,2,0,21,0
1209,88,19,2,0,1,0
1210,45,23,2,0,0,0
1211,33,26,1,0,0,0
1212,56,18,2,0,0,0
1213,44,16,2,1,0,0
1214,138,12,3,1,3,0
1215,43,20,2,1,2,0
1216,162,14,4,0,62,0
1217,38,25,2,0,8,8
1218,36,19,2,0,0,0
1219,75,56,5,0,0,0
1220,30,21,2,1,0,0
1221,23,16,2,0,0,0
1222,77,8,2,0,3,0
1223,47,31,2,0,0,0
1224,33,14,2,1,3,1
1225,53,18,2,0,8,0
1226,112,17,3,0,0,0
1227,20,6,1,0,2,0
1228,39,30,2,1,0,0
1229,26,17,2,1,0,0
1230,74,20,2,1,2,0
1231,73,19,1,0,0,0
1232,47,39,2,1,0,0
1233,124,50,4,0,18,0
1234,46,15,4,0,1,0
1235,127,50,4,1,24,0
1236,41,32,2,1,0,0
1237,69,23,3,0,6,0
1238,25,14,1,0,0,0
1239,87,23,2,1,6,0
1240,565,29,3,0,140,0
1241,43,15,2,1,3,0
1242,31,24,2,0,0,0
1243,69,21,3,0,0,0
1244,67,29,3,0,0,0
1245,39,14,4,0,1,0
1246,24,16,2,0,0,0
1247,76,15,2,0,0,0
1248,24,10,1,0,2,0
1249,60,22,3,0,0,0
1250,128,50,4,1,24,0
1251,37,25,2,0,8,8
1252,44,21,1,0,1,0
1253,33,26,2,0,0,0
1254,51,10,1,1,2,0
1255,72,23,2,0,6,0
1256,53,20,3,1,0,0
1257,85,17,3,1,5,0
1258,22,14,2,0,0,0
1259,104,6,4,1,15,0
1260,36,19,2,0,0,0
1261,67,15,2,0,4,0
1262,40,31,2,1,0,0
1263,27,18,2,1,0,0
1264,39,30,2,1,0,0
1265,33,25,2,1,0,0
1266,17,9,2,0,0,0
1267,33,12,1,0,0,0
1268,65,15,1,1,8,0
1269,27,15,2,0,0,0
1270,69,24,3,0,0,0
1271,44,26,2,0,0,0
1272,20,12,2,0,0,0
1273,62,15,3,0,1,0
1274,396,16,24,0,19,0
1275,36,29,2,0,2,2
1276,189,51,6,0,37,6
1277,26,18,2,0,0,0
1278,64,23,2,0,0,0
1279,127,50,4,0,24,0
1280,96,21,2,1,6,0
1281,42,12,2,0,2,2
1282,49,28,3,0,4,4
1283,43,35,2,0,0,0
1284,87,14,2,0,6,0
1285,56,21,3,1,0,0
1286,23,14,2,1,0,0
1287,26,17,2,1,0,0
1288,51,24,2,1,4,4
1289,67,22,3,1,3,0
1290,75,23,5,1,1,1
1291,30,21,2,1,0,0
1292,24,15,2,1,0,0
1293,22,7,1,1,2,0
1294,51,18,2,1,5,0
1295,17,10,2,0,0,0
1296,48,15,2,0,0,0
1297,54,35,2,0,1,1
1298,23,15,2,0,0,0
1299,52,23,3,0,0,0
1300,56,15,2,0,0,0
1301,55,16,2,1,0,0
1302,35,19,2,0,0,0
1303,31,12,2,1,0,0
1304,45,16,2,1,0,0
1305,63,21,2,1,0,0
1306,60,21,3,1,0,0
1307,32,23,1,1,0,0
1308,66,13,3,0,17,2
1309,39,30,2,1,0,0
1310,80,27,4,1,4,1
1311,48,0,3,0,10,0
1312,41,32,2,1,0,0
1313,33,25,3,0,9,9
1314,64,22,3,0,0,0
1315,105,17,3,0,5,0
1316,39,19,2,1,0,0
1317,37,17,3,0,1,0
1318,79,21,3,0,7,0
1319,32,23,2,1,0,0
1320,23,16,2,0,0,0
1321,68,28,5,1,0,0
1322,76,60,4,0,2,0
1323,97,21,2,1,1,0
1324,30,23,1,0,0,0
1325,127,50,4,0,19,0
1326,49,28,2,1,0,0
1327,50,25,3,0,1,0
1328,81,27,2,0,17,0
1329,58,18,1,0,0,0
1330,24,15,2,1,0,0
1331,75,14,2,0,2,2
1332,41,13,3,0,7,0
1333,65,21,4,0,1,0
1334,69,38,5,0,0,0
1335,107,18,3,1,2,0
1336,30,11,2,0,0,0
1337,77,18,2,0,0,0
1338,56,16,2,1,0,0
1339,37,14,2,1,0,0
1340,97,16,3,1,0,0
1341,44,19,2,0,0,0
1342,31,22,2,1,0,0
1343,30,22,2,0,0,0
1344,72,45,5,1,8,8
1345,74,15,3,1,0,0
1346,21,12,2,1,0,0
1347,128,50,4,1,16,0
1348,54,18,3,0,0,0
1349,65,20,3,0,2,0
1350,31,22,2,1,0,0
1351,39,18,2,1,0,0
1352,37,29,2,0,0,0
1353,79,26,3,0,5,0
1354,23,15,3,1,0,0
1355,48,18,2,0,0,0
1356,59,21,2,0,4,0
1357,51,10,2,0,0,0
1358,128,50,4,1,14,0
1359,41,13,3,0,0,0
1360,49,12,1,0,6,0
1361,80,17,2,0,8,0
1362,38,19,1,1,0,0
1363,26,17,2,1,0,0
1364,42,13,3,0,0,0
1365,92,23,3,1,11,0
1366,143,64,3,0,6,6
1367,45,38,2,0,1,1
1368,136,31,2,1,48,0
1369,69,36,3,0,0,0
1370,35,27,2,0,3,3
1371,81,17,3,0,0,0
1372,45,16,2,1,0,0
1373,34,26,2,0,0,0
1374,30,13,2,1,0,0
1375,30,14,3,0,11,11
1376,46,17,2,0,0,0
1377,51,17,2,0,4,0
1378,64,19,3,0,0,0
1379,27,19,1,0,0,0
1380,65,15,3,0,6,0
1381,26,17,2,1,0,0
1382,41,34,2,0,0,0
1383,55,13,3,0,0,0
1384,25,17,2,0,0,0
1385,26,17,2,1,0,0
1386,18,10,2,0,3,3
1387,27,14,1,0,4,0
1388,29,20,2,1,1,1
1389,28,20,2,0,0,0
1390,100,43,4,0,29,3
1391,26,17,2,1,0,0
1392,78,23,2,1,5,0
1393,27,19,2,0,0,0
1394,47,20,3,1,0,0
1395,25,17,2,0,0,0
1396,66,20,3,0,5,0
1397,40,14,3,1,0,0
1398,34,26,2,1,4,4
1399,64,19,2,0,0,0
1400,81,12,4,0,7,0
1401,64,21,2,0,0,0
1402,33,16,1,0,0,0
1403,128,54,5,0,22,0
1404,25,16,2,1,2,2
1405,113,87,14,0,32,23
1406,54,11,2,1,9,0
1407,85,18,4,0,31,0
1408,155,47,7,1,22,0
1409,41,18,2,1,0,0
1410,145,25,4,0,15,0
1411,33,25,3,0,9,9
1412,49,25,2,0,0,0
1413,41,16,3,0,7,0
1414,66,15,1,1,7,0
1415,213,18,3,0,92,0
1416,119,42,4,0,10,0
1417,183,15,6,0,47,0
1418,35,27,2,0,0,0
1419,70,29,2,0,21,0
1420,100,38,2,0,0,0
1421,27,16,2,0,0,0
1422,275,25,15,0,62,0
1423,34,27,2,0,1,1
1424,19,11,2,0,0,0
1425,66,26,2,0,21,0
1426,260,27,3,0,33,0
1427,23,16,1,0,0,0
1428,55,12,4,0,1,0
1429,38,29,3,1,0,0
1430,141,16,3,0,0,0
1431,26,17,2,1,0,0
1432,46,13,2,1,1,0
1433,86,21,2,0,0,0
1434,124,46,5,1,24,0
1435,72,18,2,0,21,0
1436,54,16,3,0,2,2
1437,249,37,2,1,40,2
1438,42,19,3,0,0,0
1439,38,9,1,0,2,0
1440,41,18,3,0,0,0
1441,32,20,2,0,1,1
1442,50,22,2,0,0,0
1443,29,21,2,0,0,0
1444,1386,14,13,0,269,0
1445,58,11,3,0,0,0
1446,39,13,2,0,0,0
1447,92,14,3,1,4,0
1448,93,34,3,0,3,3
1449,47,19,1,1,0,0
1450,76,50,4,0,9,0
1451,44,14,3,0,7,0
1452,20,11,2,1,0,0
1453,19,12,1,0,0,0
1454,38,31,2,0,0,0
1455,199,13,5,1,39,0
1456,31,18,2,0,6,6
1457,26,14,2,0,0,0
1458,45,25,2,0,0,0
1459,24,15,2,1,0,0
1460,68,17,3,0,0,0
1461,58,19,2,0,0,0
1462,31,22,2,1,0,0
1463,148,42,2,1,9,0
1464,181,28,3,0,23,0
1465,40,16,2,1,0,0
1466,59,25,4,0,0,0
1467,79,18,4,1,8,0
1468,39,22,3,0,0,0
1469,30,22,2,0,6,6
1470,29,15,3,0,13,12
1471,81,27,2,0,22,0
1472,68,28,3,0,0,0
1473,29,20,2,1,0,0
1474,20,11,2,1,0,0
1475,38,29,2,1,0,0
1476,61,20,2,0,17,0
1477,81,14,5,0,1,0
1478,45,21,2,0,2,0
1479,49,23,2,0,0,0
1480,127,50,4,1,20,0
1481,32,14,1,0,6,0
1482,24,15,2,1,0,0
1483,40,22,2,0,0,0
1484,58,13,3,0,1,0
1485,210,13,2,1,76,0
1486,47,14,2,0,2,0
1487,34,14,2,0,0,0
1488,20,13,1,0,0,0
1489,52,16,2,0,10,0
1490,59,18,2,0,0,0
1491,29,10,2,0,0,0
1492,53,28,5,0,9,9
1493,48,20,3,1,6,0
1494,24,17,2,0,0,0
1495,92,17,3,1,13,0
1496,40,16,2,1,0,0
1497,56,11,2,0,0,0
1498,276,31,4,0,92,0
1499,87,22,2,0,0,0
1500,28,20,2,0,0,0
1501,66,13,2,0,0,0
1502,110,19,3,0,15,0
1503,72,14,2,0,2,2
1504,70,17,1,0,8,0
1505,34,25,2,1,0,0
1506,40,20,3,0,0,0
1507,47,13,2,0,0,0
1508,39,22,2,1,5,0
1509,21,13,2,0,4,4
1510,76,24,3,0,0,0
1511,39,22,2,0,0,0
1512,110,15,5,0,14,0
1513,54,16,2,1,0,0
1514,31,23,2,0,0,0
1515,83,20,3,0,1,0
1516,24,5,1,0,3,0
1517,275,20,3,0,101,0
1518,87,13,2,0,23,0
1519,61,16,2,0,0,0
1520,163,15,3,0,53,0
1521,49,16,2,1,0,0
1522,43,34,2,1,0,0
1523,37,20,2,1,0,0
1524,59,20,3,0,4,0
1525,40,22,2,0,0,0
1526,43,14,3,0,6,0
1527,138,7,2,0,4,0
1528,53,12,4,0,10,9
1529,23,16,2,0,0,0
1530,29,21,2,0,2,2
1531,70,16,2,1,9,0
1532,34,27,2,0,0,0
1533,34,26,2,0,0,0
1534,90,17,1,0,8,0
1535,62,10,1,0,23,0
1536,30,23,2,0,1,1
1537,33,25,1,0,0,0
1538,106,17,3,0,0,0
1539,16,7,1,1,0,0
1540,42,19,2,0,0,0
1541,57,18,3,0,6,3
1542,38,16,2,0,0,0
1543,75,27,3,0,19,0
1544,45,12,1,0,0,0
1545,110,23,3,0,4,0
1546,47,18,1,0,0,0
1547,99,14,4,0,17,0
1548,36,16,2,1,0,0
1549,45,32,2,0,1,0
1550,67,38,3,0,0,0
1551,32,16,3,0,0,0
1552,32,24,4,0,0,0
1553,29,20,2,1,0,0
1554,91,17,2,1,8,0
1555,34,25,2,1,0,0
1556,34,14,3,1,0,0
1557,42,34,2,0,1,1
1558,22,13,2,1,0,0
1559,37,15,3,0,0,0
1560,13,6,1,0,1,1
1561,79,19,3,0,6,5
1562,55,25,3,0,0,0
1563,36,28,3,0,0,0
1564,94,43,2,0,0,0
1565,123,17,2,1,40,0
1566,26,17,3,1,0,0
1567,48,16,2,1,0,0
1568,113,32,3,0,31,14
1569,24,15,2,1,0,0
1570,22,13,2,1,2,2
1571,72,16,2,0,7,0
1572,26,18,2,0,0,0
1573,52,25,2,0,0,0
1574,26,14,2,0,0,0
1575,70,49,5,1,17,17
1576,46,11,3,0,7,3
1577,49,16,2,1,0,0
1578,87,17,3,1,8,0
1579,63,27,2,0,6,0
1580,44,18,2,1,0,0
1581,75,11,2,1,8,1
1582,60,24,2,0,10,0
1583,21,12,2,1,0,0
1584,72,28,3,0,0,0
1585,22,15,2,0,0,0
1586,59,23,3,0,4,0
1587,93,20,4,0,12,0
1588,21,14,1,0,0,0
1589,42,28,1,0,0,0
1590,96,24,2,0,14,0
1591,31,24,3,0,0,0
1592,18,11,2,0,0,0
1593,31,12,2,0,4,0
1594,24,16,2,0,0,0
1595,32,23,2,1,0,0
1596,38,29,2,1,0,0
1597,38,30,3,0,4,4
1598,64,36,2,0,0,0
1599,61,18,2,1,0,0
1600,28,19,2,1,0,0
1601,41,14,3,0,0,0
1602,43,21,2,0,0,0
1603,26,18,2,0,0,0
1604,28,19,2,1,0,0
1605,22,15,2,0,0,0
1606,77,21,4,0,1,1
1607,144,24,1,0,30,0
1608,43,27,2,0,0,0
1609,106,18,8,0,16,0
1610,54,17,3,0,0,0
1611,52,17,2,0,0,0
1612,39,30,2,1,0,0
1613,23,16,2,0,0,0
1614,29,21,2,1,0,0
1615,61,15,2,0,0,0
1616,38,14,2,1,0,0
1617,41,16,3,0,0,0
1618,51,17,4,0,0,0
1619,29,20,2,1,0,0
1620,106,19,2,0,23,0
1621,57,16,2,1,0,0
1622,116,26,3,1,8,0
1623,32,23,2,1,3,3
1624,23,15,2,0,0,0
1625,41,15,1,0,10,0
1626,71,35,2,0,6,0
1627,79,11,4,0,6,0
1628,29,20,2,1,0,0
1629,119,16,3,0,4,0
1630,458,23,5,1,187,0
1631,46,21,4,0,2,2
1632,104,16,2,1,5,0
1633,58,32,2,0,0,0
1634,83,19,3,0,0,0
1635,77,23,1,0,21,0
1636,69,28,3,0,3,0
1637,16,9,1,0,0,0
1638,78,22,2,1,6,3
1639,52,14,3,1,3,0
1640,27,16,2,0,0,0
1641,28,20,2,0,0,0
1642,50,15,2,1,6,0
1643,73,16,3,0,6,0
1644,35,9,1,0,2,0
1645,37,19,2,1,0,0
1646,97,25,2,1,6,0
1647,25,14,2,0,0,0
1648,43,14,3,0,6,0
1649,49,28,1,0,0,0
1650,27,18,3,1,0,0
1651,77,23,1,0,16,0
1652,75,39,3,0,6,0
1653,32,17,1,1,0,0
1654,49,14,2,1,0,0
1655,45,12,1,0,0,0
1656,148,16,2,1,32,0
1657,64,17,3,0,0,0
1658,28,20,2,1,0,0
1659,68,42,4,0,9,0
1660,76,32,2,0,0,0
1661,124,46,5,1,19,0
1662,33,25,2,1,1,1
1663,52,20,2,0,2,0
1664,54,36,2,1,0,0
1665,59,19,2,0,0,0
1666,89,81,8,0,22,22
1667,74,39,3,0,6,0
1668,27,16,1,0,0,0
1669,56,16,3,0,14,0
1670,36,28,2,0,0,0
1671,39,25,2,0,0,0
1672,40,33,2,0,8,8
1673,30,13,1,0,0,0
1674,32,13,1,1,0,0
1675,27,18,1,1,3,3
1676,25,17,2,0,0,0
1677,127,50,4,1,26,0
1678,81,54,5,0,12,0
1679,73,33,3,0,2,0
1680,57,21,3,1,6,0
1681,113,24,3,0,18,0
1682,49,16,2,1,0,0
1683,27,15,2,0,2,1
1684,68,22,3,0,4,0
1685,31,23,2,0,0,0
1686,57,40,5,0,3,3
1687,129,54,5,0,22,0
1688,201,22,2,0,84,0
1689,110,34,4,1,6,0
1690,61,12,3,0,7,0
1691,35,27,2,0,0,0
1692,126,50,4,0,19,0
1693,127,50,4,0,21,0
1694,56,20,3,0,6,0
1695,30,21,2,1,0,0
1696,88,14,2,1,8,0
1697,44,17,2,0,8,0
1698,37,28,2,1,0,0
1699,52,25,2,0,15,2
1700,67,36,3,1,0,0
1701,19,11,2,0,3,3
1702,47,10,2,0,19,0
1703,61,19,4,0,4,0
1704,32,23,2,1,0,0
1705,22,13,2,1,0,0
1706,126,50,4,1,16,0
1707,59,19,4,0,1,0
1708,22,13,2,1,0,0
1709,52,17,3,0,0,0
1710,98,17,6,1,0,0
1711,73,50,3,0,18,18
1712,101,24,2,0,4,0
1713,57,38,4,1,6,6
1714,21,13,2,1,0,0
1715,78,12,3,0,7,0
1716,60,51,2,1,0,0
1717,48,18,2,0,4,0
1718,64,20,3,0,0,0
1719,54,24,2,0,0,0
1720,84,18,2,0,8,0
1721,51,15,3,1,7,0
1722,80,33,6,1,8,7
1723,91,15,4,0,12,12
1724,34,14,2,1,0,0
1725,82,26,2,0,0,0
1726,20,11,2,1,0,0
1727,33,24,2,1,0,0
1728,62,41,2,0,0,0
1729,32,24,2,0,0,0
1730,19,10,1,1,0,0
1731,36,27,2,1,0,0
1732,18,10,1,0,0,0
1733,129,54,5,0,12,0
1734,42,35,2,0,0,0
1735,132,16,3,1,13,0
1736,111,18,2,0,0,0
1737,41,14,1,0,1,0
1738,29,8,2,0,1,1
1739,29,17,1,0,0,0
1740,39,18,1,0,0,0
1741,39,30,2,1,0,0
1742,134,14,4,0,46,0
1743,44,36,3,0,0,0
1744,32,18,2,1,0,0
1745,23,14,2,1,0,0
1746,41,16,3,0,7,0
1747,26,17,2,1,0,0
1748,32,24,2,0,0,0
1749,48,24,3,0,2,2
1750,47,17,3,1,0,0
1751,24,15,2,1,0,0
1752,57,16,3,0,2,0
1753,76,50,4,0,10,0
1754,75,15,2,0,20,0
1755,52,25,5,1,3,3
1756,27,19,2,0,0,0
1757,61,30,5,1,2,2
1758,44,14,1,0,0,0
1759,40,21,1,1,2,0
1760,35,26,4,1,2,2
1761,28,20,2,0,0,0
1762,59,17,2,1,0,0
1763,30,21,2,1,0,0
1764,42,23,2,1,1,0
1765,100,18,3,0,23,0
1766,74,20,2,1,25,3
1767,21,12,2,1,0,0
1768,61,7,4,0,0,0
1769,56,12,2,0,5,3
1770,227,22,4,1,72,0
1771,51,14,3,1,5,0
1772,60,27,3,0,4,0
1773,36,17,2,0,0,0
1774,51,24,3,0,0,0
1775,83,16,3,1,12,0
1776,127,50,4,1,16,0
1777,29,20,2,1,0,0
1778,26,18,2,0,0,0
1779,44,26,2,1,0,0
1780,61,22,1,0,6,0
1781,25,17,2,0,0,0
1782,43,17,3,0,0,0
1783,45,13,2,0,0,0
1784,43,12,1,0,0,0
1785,133,25,2,1,9,0
1786,43,15,2,0,0,0
1787,83,20,2,1,0,0
1788,58,14,2,1,8,0
1789,27,18,2,1,0,0
1790,53,21,2,0,1,0
1791,71,14,2,0,13,0
1792,50,21,2,0,4,0
1793,40,19,2,0,0,0
1794,52,26,4,0,0,0
1795,81,15,3,0,23,0
1796,87,17,3,1,8,0
1797,60,17,3,0,0,0
1798,43,24,3,0,4,3
1799,31,22,2,1,0,0
1800,27,20,2,0,0,0
1801,49,25,2,0,0,0
1802,57,35,2,0,1,1
1803,82,22,4,0,7,0
1804,127,50,4,1,23,0
1805,23,14,2,1,0,0
1806,50,20,3,1,0,0
1807,31,22,2,1,0,0
1808,71,37,5,1,6,6
1809,26,15,1,0,0,0
1810,25,18,2,0,0,0
1811,70,17,2,0,0,0
1812,61,16,2,1,0,0
1813,46,13,2,0,3,0
1814,89,20,3,0,0,0
1815,30,21,2,1,0,0
1816,41,33,2,0,3,3
1817,32,24,2,0,0,0
1818,50,23,3,0,1,0
1819,52,16,2,0,10,0
1820,35,18,4,0,14,14
1821,77,23,1,0,22,0
1822,64,26,2,0,0,0
1823,24,15,2,1,0,0
1824,256,15,2,1,167,0
1825,234,25,4,0,85,0
1826,67,22,3,0,0,0
1827,29,21,3,0,0,0
1828,24,5,1,0,3,0
1829,27,18,2,1,1,1
1830,28,12,3,0,1,1
1831,64,19,2,1,0,0
1832,49,19,3,0,0,0
1833,77,23,1,0,20,0
1834,117,42,4,0,22,0
1835,65,18,2,1,0,0
1836,25,16,2,1,0,0
1837,101,11,1,0,23,0
1838,45,11,2,0,0,0
1839,20,12,2,1,0,0
1840,35,19,2,0,0,0
1841,25,17,2,0,0,0
1842,54,26,3,0,1,0
1843,46,18,3,1,1,1
1844,51,18,2,0,0,0
1845,41,17,2,1,0,0
1846,26,17,2,1,0,0
1847,49,26,2,0,0,0
1848,48,19,2,1,0,0
1849,23,7,1,1,1,0
1850,29,22,2,0,0,0
1851,33,22,2,0,0,0
1852,49,40,4,1,3,3
1853,35,21,1,0,0,0
1854,38,29,3,1,0,0
1855,35,18,3,0,1,1
1856,44,25,3,0,9,8
1857,40,18,2,0,0,0
1858,39,27,2,0,0,0
1859,133,95,10,0,5,5
1860,96,19,3,1,6,0
1861,77,23,1,0,23,0
1862,43,21,2,0,2,2
1863,77,14,2,1,6,0
1864,82,14,1,1,3,0
1865,114,26,3,0,29,0
1866,84,13,3,0,28,0
1867,46,21,2,0,2,0
1868,18,11,2,0,0,0
1869,38,31,2,0,0,0
1870,92,15,3,1,4,0
1871,360,22,4,0,45,9
1872,47,29,3,0,3,3
1873,29,13,1,0,0,0
1874,81,15,2,0,13,0
1875,22,14,2,0,0,0
1876,41,34,2,0,5,5
1877,39,31,3,0,0,0
1878,29,20,2,1,0,0
1879,83,16,3,0,7,0
1880,29,21,2,0,0,0
1881,35,26,2,1,0,0
1882,42,25,2,0,8,8
1883,34,27,2,0,0,0
1884,20,13,2,0,0,0
1885,75,34,2,0,23,0
1886,42,34,2,0,4,4
1887,27,19,2,0,0,0
1888,33,14,2,1,7,3
1889,82,22,2,1,22,3
1890,60,18,2,0,0,0
1891,55,37,5,0,6,6
1892,55,14,3,0,0,0
1893,25,17,1,0,0,0
1894,52,14,1,1,0,0
1895,29,22,2,0,1,1
1896,41,32,2,1,0,0
1897,46,38,4,0,6,6
1898,51,16,2,1,0,0
1899,44,17,3,0,0,0
1900,23,15,2,1,0,0
1901,28,8,1,0,0,0
1902,32,24,2,0,0,0
1903,26,17,2,1,0,0
1904,236,15,2,0,88,0
1905,56,16,2,1,6,0
1906,17,9,1,0,0,0
1907,41,32,2,1,1,1
1908,35,26,1,1,1,1
1909,21,14,1,0,0,0
1910,61,18,2,1,5,0
1911,37,16,1,0,0,0
1912,121,46,5,1,27,0
1913,34,26,4,0,0,0
1914,37,22,2,1,0,0
1915,17,10,1,0,0,0
1916,33,13,1,1,0,0
1917,57,14,3,0,0,0
1918,32,11,2,0,0,0
1919,238,14,15,0,3,0
1920,50,21,5,0,0,0
1921,128,21,5,0,0,0
1922,71,27,3,1,0,0
1923,38,30,4,0,1,1
1924,23,16,1,0,0,0
1925,36,27,2,1,0,0
1926,55,18,2,0,8,0
1927,45,22,1,0,0,0
1928,25,16,2,1,0,0
